source_V,lumped_path_ohm,assumed_limit_A,assumed_fan_start_A,assumed_aux_A,fans,stagger_s,peak_demand_A,running_A,peak_bus_V_if_not_limited,steady_bus_V,optimistic_100uF_hold_up_to_10_8V_s,classification
13.2,0.1,4.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,13.139999999999999,13.139999999999999,,within_provisional_envelope
13.2,0.1,4.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,13.139999999999999,13.139999999999999,,within_provisional_envelope
13.2,0.1,4.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,13.084999999999999,13.084999999999999,,within_provisional_envelope
13.2,0.1,4.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,13.084999999999999,13.084999999999999,,within_provisional_envelope
13.2,0.1,4.0,0.55,0.1,1,0,0.65,0.65,13.135,13.135,,within_provisional_envelope
13.2,0.1,4.0,0.55,0.1,1,5,0.65,0.65,13.135,13.135,,within_provisional_envelope
13.2,0.1,4.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,13.08,13.08,,within_provisional_envelope
13.2,0.1,4.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,13.08,13.08,,within_provisional_envelope
13.2,0.1,4.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,13.084999999999999,13.139999999999999,,within_provisional_envelope
13.2,0.1,4.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,13.084999999999999,13.139999999999999,,within_provisional_envelope
13.2,0.1,4.0,1.1,0.05,2,0,2.25,1.1500000000000001,12.975,13.084999999999999,,within_provisional_envelope
13.2,0.1,4.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,13.03,13.084999999999999,,within_provisional_envelope
13.2,0.1,4.0,1.1,0.1,1,0,1.2000000000000002,0.65,13.08,13.135,,within_provisional_envelope
13.2,0.1,4.0,1.1,0.1,1,5,1.2000000000000002,0.65,13.08,13.135,,within_provisional_envelope
13.2,0.1,4.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,12.969999999999999,13.08,,within_provisional_envelope
13.2,0.1,4.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,13.024999999999999,13.08,,within_provisional_envelope
13.2,0.1,4.0,1.65,0.05,1,0,1.7,0.6000000000000001,13.03,13.139999999999999,,within_provisional_envelope
13.2,0.1,4.0,1.65,0.05,1,5,1.7,0.6000000000000001,13.03,13.139999999999999,,within_provisional_envelope
13.2,0.1,4.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,12.864999999999998,13.084999999999999,,within_provisional_envelope
13.2,0.1,4.0,1.65,0.05,2,5,2.25,1.1500000000000001,12.975,13.084999999999999,,within_provisional_envelope
13.2,0.1,4.0,1.65,0.1,1,0,1.75,0.65,13.024999999999999,13.135,,within_provisional_envelope
13.2,0.1,4.0,1.65,0.1,1,5,1.75,0.65,13.024999999999999,13.135,,within_provisional_envelope
13.2,0.1,4.0,1.65,0.1,2,0,3.4,1.2000000000000002,12.86,13.08,,within_provisional_envelope
13.2,0.1,4.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,12.969999999999999,13.08,,within_provisional_envelope
13.2,0.25,2.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,13.049999999999999,13.049999999999999,,within_provisional_envelope
13.2,0.25,2.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,13.049999999999999,13.049999999999999,,within_provisional_envelope
13.2,0.25,2.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.9125,12.9125,,within_provisional_envelope
13.2,0.25,2.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.9125,12.9125,,within_provisional_envelope
13.2,0.25,2.0,0.55,0.1,1,0,0.65,0.65,13.0375,13.0375,,within_provisional_envelope
13.2,0.25,2.0,0.55,0.1,1,5,0.65,0.65,13.0375,13.0375,,within_provisional_envelope
13.2,0.25,2.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.899999999999999,12.899999999999999,,within_provisional_envelope
13.2,0.25,2.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.899999999999999,12.899999999999999,,within_provisional_envelope
13.2,0.25,2.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.9125,13.049999999999999,,within_provisional_envelope
13.2,0.25,2.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.9125,13.049999999999999,,within_provisional_envelope
13.2,0.25,2.0,1.1,0.05,2,0,2.25,1.1500000000000001,,12.9125,0.0009599999999999995,current_capacity_exceeded
13.2,0.25,2.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,12.774999999999999,12.9125,,within_provisional_envelope
13.2,0.25,2.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.899999999999999,13.0375,,within_provisional_envelope
13.2,0.25,2.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.899999999999999,13.0375,,within_provisional_envelope
13.2,0.25,2.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,,12.899999999999999,0.0007999999999999988,current_capacity_exceeded
13.2,0.25,2.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,12.7625,12.899999999999999,,within_provisional_envelope
13.2,0.25,2.0,1.65,0.05,1,0,1.7,0.6000000000000001,12.774999999999999,13.049999999999999,,within_provisional_envelope
13.2,0.25,2.0,1.65,0.05,1,5,1.7,0.6000000000000001,12.774999999999999,13.049999999999999,,within_provisional_envelope
13.2,0.25,2.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,12.9125,0.00017777777777777773,current_capacity_exceeded
13.2,0.25,2.0,1.65,0.05,2,5,2.25,1.1500000000000001,,12.9125,0.0009599999999999995,current_capacity_exceeded
13.2,0.25,2.0,1.65,0.1,1,0,1.75,0.65,12.7625,13.0375,,within_provisional_envelope
13.2,0.25,2.0,1.65,0.1,1,5,1.75,0.65,12.7625,13.0375,,within_provisional_envelope
13.2,0.25,2.0,1.65,0.1,2,0,3.4,1.2000000000000002,,12.899999999999999,0.00017142857142857134,current_capacity_exceeded
13.2,0.25,2.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,,12.899999999999999,0.0007999999999999988,current_capacity_exceeded
13.2,0.25,3.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,13.049999999999999,13.049999999999999,,within_provisional_envelope
13.2,0.25,3.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,13.049999999999999,13.049999999999999,,within_provisional_envelope
13.2,0.25,3.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.9125,12.9125,,within_provisional_envelope
13.2,0.25,3.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.9125,12.9125,,within_provisional_envelope
13.2,0.25,3.0,0.55,0.1,1,0,0.65,0.65,13.0375,13.0375,,within_provisional_envelope
13.2,0.25,3.0,0.55,0.1,1,5,0.65,0.65,13.0375,13.0375,,within_provisional_envelope
13.2,0.25,3.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.899999999999999,12.899999999999999,,within_provisional_envelope
13.2,0.25,3.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.899999999999999,12.899999999999999,,within_provisional_envelope
13.2,0.25,3.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.9125,13.049999999999999,,within_provisional_envelope
13.2,0.25,3.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.9125,13.049999999999999,,within_provisional_envelope
13.2,0.25,3.0,1.1,0.05,2,0,2.25,1.1500000000000001,12.6375,12.9125,,within_provisional_envelope
13.2,0.25,3.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,12.774999999999999,12.9125,,within_provisional_envelope
13.2,0.25,3.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.899999999999999,13.0375,,within_provisional_envelope
13.2,0.25,3.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.899999999999999,13.0375,,within_provisional_envelope
13.2,0.25,3.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,12.625,12.899999999999999,,within_provisional_envelope
13.2,0.25,3.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,12.7625,12.899999999999999,,within_provisional_envelope
13.2,0.25,3.0,1.65,0.05,1,0,1.7,0.6000000000000001,12.774999999999999,13.049999999999999,,within_provisional_envelope
13.2,0.25,3.0,1.65,0.05,1,5,1.7,0.6000000000000001,12.774999999999999,13.049999999999999,,within_provisional_envelope
13.2,0.25,3.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,12.9125,0.000685714285714286,current_capacity_exceeded
13.2,0.25,3.0,1.65,0.05,2,5,2.25,1.1500000000000001,12.6375,12.9125,,within_provisional_envelope
13.2,0.25,3.0,1.65,0.1,1,0,1.75,0.65,12.7625,13.0375,,within_provisional_envelope
13.2,0.25,3.0,1.65,0.1,1,5,1.75,0.65,12.7625,13.0375,,within_provisional_envelope
13.2,0.25,3.0,1.65,0.1,2,0,3.4,1.2000000000000002,,12.899999999999999,0.0005999999999999998,current_capacity_exceeded
13.2,0.25,3.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,12.625,12.899999999999999,,within_provisional_envelope
13.2,0.25,4.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,13.049999999999999,13.049999999999999,,within_provisional_envelope
13.2,0.25,4.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,13.049999999999999,13.049999999999999,,within_provisional_envelope
13.2,0.25,4.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.9125,12.9125,,within_provisional_envelope
13.2,0.25,4.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.9125,12.9125,,within_provisional_envelope
13.2,0.25,4.0,0.55,0.1,1,0,0.65,0.65,13.0375,13.0375,,within_provisional_envelope
13.2,0.25,4.0,0.55,0.1,1,5,0.65,0.65,13.0375,13.0375,,within_provisional_envelope
13.2,0.25,4.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.899999999999999,12.899999999999999,,within_provisional_envelope
13.2,0.25,4.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.899999999999999,12.899999999999999,,within_provisional_envelope
13.2,0.25,4.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.9125,13.049999999999999,,within_provisional_envelope
13.2,0.25,4.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.9125,13.049999999999999,,within_provisional_envelope
13.2,0.25,4.0,1.1,0.05,2,0,2.25,1.1500000000000001,12.6375,12.9125,,within_provisional_envelope
13.2,0.25,4.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,12.774999999999999,12.9125,,within_provisional_envelope
13.2,0.25,4.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.899999999999999,13.0375,,within_provisional_envelope
13.2,0.25,4.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.899999999999999,13.0375,,within_provisional_envelope
13.2,0.25,4.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,12.625,12.899999999999999,,within_provisional_envelope
13.2,0.25,4.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,12.7625,12.899999999999999,,within_provisional_envelope
13.2,0.25,4.0,1.65,0.05,1,0,1.7,0.6000000000000001,12.774999999999999,13.049999999999999,,within_provisional_envelope
13.2,0.25,4.0,1.65,0.05,1,5,1.7,0.6000000000000001,12.774999999999999,13.049999999999999,,within_provisional_envelope
13.2,0.25,4.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,12.362499999999999,12.9125,,within_provisional_envelope
13.2,0.25,4.0,1.65,0.05,2,5,2.25,1.1500000000000001,12.6375,12.9125,,within_provisional_envelope
13.2,0.25,4.0,1.65,0.1,1,0,1.75,0.65,12.7625,13.0375,,within_provisional_envelope
13.2,0.25,4.0,1.65,0.1,1,5,1.75,0.65,12.7625,13.0375,,within_provisional_envelope
13.2,0.25,4.0,1.65,0.1,2,0,3.4,1.2000000000000002,12.35,12.899999999999999,,within_provisional_envelope
13.2,0.25,4.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,12.625,12.899999999999999,,within_provisional_envelope
13.2,0.5,2.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.899999999999999,12.899999999999999,,within_provisional_envelope
13.2,0.5,2.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.899999999999999,12.899999999999999,,within_provisional_envelope
13.2,0.5,2.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.625,12.625,,within_provisional_envelope
13.2,0.5,2.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.625,12.625,,within_provisional_envelope
13.2,0.5,2.0,0.55,0.1,1,0,0.65,0.65,12.875,12.875,,within_provisional_envelope
13.2,0.5,2.0,0.55,0.1,1,5,0.65,0.65,12.875,12.875,,within_provisional_envelope
13.2,0.5,2.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.6,12.6,,within_provisional_envelope
13.2,0.5,2.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.6,12.6,,within_provisional_envelope
13.2,0.5,2.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.625,12.899999999999999,,within_provisional_envelope
13.2,0.5,2.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.625,12.899999999999999,,within_provisional_envelope
13.2,0.5,2.0,1.1,0.05,2,0,2.25,1.1500000000000001,,12.625,0.0009599999999999995,current_capacity_exceeded
13.2,0.5,2.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,12.35,12.625,,within_provisional_envelope
13.2,0.5,2.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.6,12.875,,within_provisional_envelope
13.2,0.5,2.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.6,12.875,,within_provisional_envelope
13.2,0.5,2.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,,12.6,0.0007999999999999988,current_capacity_exceeded
13.2,0.5,2.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,12.325,12.6,,within_provisional_envelope
13.2,0.5,2.0,1.65,0.05,1,0,1.7,0.6000000000000001,12.35,12.899999999999999,,within_provisional_envelope
13.2,0.5,2.0,1.65,0.05,1,5,1.7,0.6000000000000001,12.35,12.899999999999999,,within_provisional_envelope
13.2,0.5,2.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,12.625,0.00017777777777777773,current_capacity_exceeded
13.2,0.5,2.0,1.65,0.05,2,5,2.25,1.1500000000000001,,12.625,0.0009599999999999995,current_capacity_exceeded
13.2,0.5,2.0,1.65,0.1,1,0,1.75,0.65,12.325,12.875,,within_provisional_envelope
13.2,0.5,2.0,1.65,0.1,1,5,1.75,0.65,12.325,12.875,,within_provisional_envelope
13.2,0.5,2.0,1.65,0.1,2,0,3.4,1.2000000000000002,,12.6,0.00017142857142857134,current_capacity_exceeded
13.2,0.5,2.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,,12.6,0.0007999999999999988,current_capacity_exceeded
13.2,0.5,3.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.899999999999999,12.899999999999999,,within_provisional_envelope
13.2,0.5,3.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.899999999999999,12.899999999999999,,within_provisional_envelope
13.2,0.5,3.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.625,12.625,,within_provisional_envelope
13.2,0.5,3.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.625,12.625,,within_provisional_envelope
13.2,0.5,3.0,0.55,0.1,1,0,0.65,0.65,12.875,12.875,,within_provisional_envelope
13.2,0.5,3.0,0.55,0.1,1,5,0.65,0.65,12.875,12.875,,within_provisional_envelope
13.2,0.5,3.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.6,12.6,,within_provisional_envelope
13.2,0.5,3.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.6,12.6,,within_provisional_envelope
13.2,0.5,3.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.625,12.899999999999999,,within_provisional_envelope
13.2,0.5,3.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.625,12.899999999999999,,within_provisional_envelope
13.2,0.5,3.0,1.1,0.05,2,0,2.25,1.1500000000000001,12.075,12.625,,within_provisional_envelope
13.2,0.5,3.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,12.35,12.625,,within_provisional_envelope
13.2,0.5,3.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.6,12.875,,within_provisional_envelope
13.2,0.5,3.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.6,12.875,,within_provisional_envelope
13.2,0.5,3.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,12.049999999999999,12.6,,within_provisional_envelope
13.2,0.5,3.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,12.325,12.6,,within_provisional_envelope
13.2,0.5,3.0,1.65,0.05,1,0,1.7,0.6000000000000001,12.35,12.899999999999999,,within_provisional_envelope
13.2,0.5,3.0,1.65,0.05,1,5,1.7,0.6000000000000001,12.35,12.899999999999999,,within_provisional_envelope
13.2,0.5,3.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,12.625,0.000685714285714286,current_capacity_exceeded
13.2,0.5,3.0,1.65,0.05,2,5,2.25,1.1500000000000001,12.075,12.625,,within_provisional_envelope
13.2,0.5,3.0,1.65,0.1,1,0,1.75,0.65,12.325,12.875,,within_provisional_envelope
13.2,0.5,3.0,1.65,0.1,1,5,1.75,0.65,12.325,12.875,,within_provisional_envelope
13.2,0.5,3.0,1.65,0.1,2,0,3.4,1.2000000000000002,,12.6,0.0005999999999999998,current_capacity_exceeded
13.2,0.5,3.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,12.049999999999999,12.6,,within_provisional_envelope
13.2,0.5,4.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.899999999999999,12.899999999999999,,within_provisional_envelope
13.2,0.5,4.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.899999999999999,12.899999999999999,,within_provisional_envelope
13.2,0.5,4.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.625,12.625,,within_provisional_envelope
13.2,0.5,4.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.625,12.625,,within_provisional_envelope
13.2,0.5,4.0,0.55,0.1,1,0,0.65,0.65,12.875,12.875,,within_provisional_envelope
13.2,0.5,4.0,0.55,0.1,1,5,0.65,0.65,12.875,12.875,,within_provisional_envelope
13.2,0.5,4.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.6,12.6,,within_provisional_envelope
13.2,0.5,4.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.6,12.6,,within_provisional_envelope
13.2,0.5,4.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.625,12.899999999999999,,within_provisional_envelope
13.2,0.5,4.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.625,12.899999999999999,,within_provisional_envelope
13.2,0.5,4.0,1.1,0.05,2,0,2.25,1.1500000000000001,12.075,12.625,,within_provisional_envelope
13.2,0.5,4.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,12.35,12.625,,within_provisional_envelope
13.2,0.5,4.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.6,12.875,,within_provisional_envelope
13.2,0.5,4.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.6,12.875,,within_provisional_envelope
13.2,0.5,4.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,12.049999999999999,12.6,,within_provisional_envelope
13.2,0.5,4.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,12.325,12.6,,within_provisional_envelope
13.2,0.5,4.0,1.65,0.05,1,0,1.7,0.6000000000000001,12.35,12.899999999999999,,within_provisional_envelope
13.2,0.5,4.0,1.65,0.05,1,5,1.7,0.6000000000000001,12.35,12.899999999999999,,within_provisional_envelope
13.2,0.5,4.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,11.524999999999999,12.625,,within_provisional_envelope
13.2,0.5,4.0,1.65,0.05,2,5,2.25,1.1500000000000001,12.075,12.625,,within_provisional_envelope
13.2,0.5,4.0,1.65,0.1,1,0,1.75,0.65,12.325,12.875,,within_provisional_envelope
13.2,0.5,4.0,1.65,0.1,1,5,1.75,0.65,12.325,12.875,,within_provisional_envelope
13.2,0.5,4.0,1.65,0.1,2,0,3.4,1.2000000000000002,11.5,12.6,,within_provisional_envelope
13.2,0.5,4.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,12.049999999999999,12.6,,within_provisional_envelope
13.2,1.0,2.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.6,12.6,,within_provisional_envelope
13.2,1.0,2.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.6,12.6,,within_provisional_envelope
13.2,1.0,2.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.049999999999999,12.049999999999999,,within_provisional_envelope
13.2,1.0,2.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.049999999999999,12.049999999999999,,within_provisional_envelope
13.2,1.0,2.0,0.55,0.1,1,0,0.65,0.65,12.549999999999999,12.549999999999999,,within_provisional_envelope
13.2,1.0,2.0,0.55,0.1,1,5,0.65,0.65,12.549999999999999,12.549999999999999,,within_provisional_envelope
13.2,1.0,2.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.0,12.0,,within_provisional_envelope
13.2,1.0,2.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.0,12.0,,within_provisional_envelope
13.2,1.0,2.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.049999999999999,12.6,,within_provisional_envelope
13.2,1.0,2.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.049999999999999,12.6,,within_provisional_envelope
13.2,1.0,2.0,1.1,0.05,2,0,2.25,1.1500000000000001,,12.049999999999999,0.0009599999999999995,current_capacity_exceeded
13.2,1.0,2.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,11.5,12.049999999999999,,within_provisional_envelope
13.2,1.0,2.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.0,12.549999999999999,,within_provisional_envelope
13.2,1.0,2.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.0,12.549999999999999,,within_provisional_envelope
13.2,1.0,2.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,,12.0,0.0007999999999999988,current_capacity_exceeded
13.2,1.0,2.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,11.45,12.0,,within_provisional_envelope
13.2,1.0,2.0,1.65,0.05,1,0,1.7,0.6000000000000001,11.5,12.6,,within_provisional_envelope
13.2,1.0,2.0,1.65,0.05,1,5,1.7,0.6000000000000001,11.5,12.6,,within_provisional_envelope
13.2,1.0,2.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,12.049999999999999,0.00017777777777777773,current_capacity_exceeded
13.2,1.0,2.0,1.65,0.05,2,5,2.25,1.1500000000000001,,12.049999999999999,0.0009599999999999995,current_capacity_exceeded
13.2,1.0,2.0,1.65,0.1,1,0,1.75,0.65,11.45,12.549999999999999,,within_provisional_envelope
13.2,1.0,2.0,1.65,0.1,1,5,1.75,0.65,11.45,12.549999999999999,,within_provisional_envelope
13.2,1.0,2.0,1.65,0.1,2,0,3.4,1.2000000000000002,,12.0,0.00017142857142857134,current_capacity_exceeded
13.2,1.0,2.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,,12.0,0.0007999999999999988,current_capacity_exceeded
13.2,1.0,3.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.6,12.6,,within_provisional_envelope
13.2,1.0,3.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.6,12.6,,within_provisional_envelope
13.2,1.0,3.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.049999999999999,12.049999999999999,,within_provisional_envelope
13.2,1.0,3.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.049999999999999,12.049999999999999,,within_provisional_envelope
13.2,1.0,3.0,0.55,0.1,1,0,0.65,0.65,12.549999999999999,12.549999999999999,,within_provisional_envelope
13.2,1.0,3.0,0.55,0.1,1,5,0.65,0.65,12.549999999999999,12.549999999999999,,within_provisional_envelope
13.2,1.0,3.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.0,12.0,,within_provisional_envelope
13.2,1.0,3.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.0,12.0,,within_provisional_envelope
13.2,1.0,3.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.049999999999999,12.6,,within_provisional_envelope
13.2,1.0,3.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.049999999999999,12.6,,within_provisional_envelope
13.2,1.0,3.0,1.1,0.05,2,0,2.25,1.1500000000000001,10.95,12.049999999999999,,within_provisional_envelope
13.2,1.0,3.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,11.5,12.049999999999999,,within_provisional_envelope
13.2,1.0,3.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.0,12.549999999999999,,within_provisional_envelope
13.2,1.0,3.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.0,12.549999999999999,,within_provisional_envelope
13.2,1.0,3.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,10.899999999999999,12.0,,within_provisional_envelope
13.2,1.0,3.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,11.45,12.0,,within_provisional_envelope
13.2,1.0,3.0,1.65,0.05,1,0,1.7,0.6000000000000001,11.5,12.6,,within_provisional_envelope
13.2,1.0,3.0,1.65,0.05,1,5,1.7,0.6000000000000001,11.5,12.6,,within_provisional_envelope
13.2,1.0,3.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,12.049999999999999,0.000685714285714286,current_capacity_exceeded
13.2,1.0,3.0,1.65,0.05,2,5,2.25,1.1500000000000001,10.95,12.049999999999999,,within_provisional_envelope
13.2,1.0,3.0,1.65,0.1,1,0,1.75,0.65,11.45,12.549999999999999,,within_provisional_envelope
13.2,1.0,3.0,1.65,0.1,1,5,1.75,0.65,11.45,12.549999999999999,,within_provisional_envelope
13.2,1.0,3.0,1.65,0.1,2,0,3.4,1.2000000000000002,,12.0,0.0005999999999999998,current_capacity_exceeded
13.2,1.0,3.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,10.899999999999999,12.0,,within_provisional_envelope
13.2,1.0,4.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.6,12.6,,within_provisional_envelope
13.2,1.0,4.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.6,12.6,,within_provisional_envelope
13.2,1.0,4.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.049999999999999,12.049999999999999,,within_provisional_envelope
13.2,1.0,4.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.049999999999999,12.049999999999999,,within_provisional_envelope
13.2,1.0,4.0,0.55,0.1,1,0,0.65,0.65,12.549999999999999,12.549999999999999,,within_provisional_envelope
13.2,1.0,4.0,0.55,0.1,1,5,0.65,0.65,12.549999999999999,12.549999999999999,,within_provisional_envelope
13.2,1.0,4.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.0,12.0,,within_provisional_envelope
13.2,1.0,4.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.0,12.0,,within_provisional_envelope
